time,x,y,z
6.984,-0.01710,0.01026,0.97747
6.991,-0.01710,0.01026,0.97747
7.006,-0.01710,0.01026,0.97747
7.017,-0.01710,0.01026,0.97747
7.021,-0.01710,0.01026,0.97747
7.032,-0.01246,0.01539,0.97478
7.058,-0.01246,0.01539,0.97478
7.060,-0.01246,0.01539,0.97478
7.063,-0.01246,0.01539,0.97478
7.070,-0.01246,0.01539,0.97478
7.081,-0.01246,0.01539,0.97478
7.090,-0.01246,0.01539,0.97478
7.100,-0.00464,0.01270,0.97038
7.110,-0.00464,0.01270,0.97038
7.120,-0.00464,0.01270,0.97038
7.133,-0.00464,0.01270,0.97038
7.140,-0.00464,0.01270,0.97038
7.151,-0.00464,0.01270,0.97038
7.161,-0.01124,0.01417,0.96452
7.172,-0.01124,0.01417,0.96452
7.189,-0.01124,0.01417,0.96452
7.191,-0.01124,0.01417,0.96452
7.205,-0.01124,0.01417,0.96452
7.214,-0.01124,0.01417,0.96452
7.227,-0.01124,0.01417,0.96452
7.230,-0.01002,0.01515,0.97380
7.256,-0.01002,0.01515,0.97380
7.259,-0.01002,0.01515,0.97380
7.264,-0.01002,0.01515,0.97380
7.272,-0.01002,0.01515,0.97380
7.285,-0.01002,0.01515,0.97380
7.290,-0.01002,0.01515,0.97380
7.304,-0.01148,0.01197,0.97429
7.311,-0.01148,0.01197,0.97429
7.329,-0.01148,0.01197,0.97429
7.336,-0.01148,0.01197,0.97429
7.340,-0.01148,0.01197,0.97429
7.362,-0.01148,0.01197,0.97429
7.366,-0.01466,0.01319,0.97820
7.371,-0.01466,0.01319,0.97820
7.394,-0.01466,0.01319,0.97820
7.399,-0.01466,0.01319,0.97820
7.402,-0.01466,0.01319,0.97820
7.416,-0.01466,0.01319,0.97820
7.423,-0.01466,0.01319,0.97820
7.461,-0.01344,0.01270,0.97307
7.465,-0.01344,0.01270,0.97307
7.470,-0.01344,0.01270,0.97307
7.474,-0.01344,0.01270,0.97307
7.480,-0.01344,0.01270,0.97307
7.484,-0.01344,0.01270,0.97307
7.494,-0.01075,0.01002,0.98016
7.511,-0.01075,0.01002,0.98016
7.517,-0.01075,0.01002,0.98016
7.522,-0.01075,0.01002,0.98016
7.551,-0.01075,0.01002,0.98016
7.558,-0.01075,0.01002,0.98016
7.562,-0.01075,0.01002,0.98016
7.566,-0.00904,0.01026,0.97796
7.584,-0.00904,0.01026,0.97796
7.590,-0.00904,0.01026,0.97796
7.596,-0.00904,0.01026,0.97796
7.611,-0.00904,0.01026,0.97796
7.618,-0.00904,0.01026,0.97796
7.622,-0.00880,0.01441,0.97942
7.651,-0.00880,0.01441,0.97942
7.654,-0.00880,0.01441,0.97942
7.655,-0.00880,0.01441,0.97942
7.660,-0.00880,0.01441,0.97942
7.670,-0.00880,0.01441,0.97942
7.681,-0.00880,0.01441,0.97942
7.690,-0.00977,0.01148,0.97209
7.700,-0.00977,0.01148,0.97209
7.709,-0.00977,0.01148,0.97209
7.719,-0.00977,0.01148,0.97209
7.732,-0.00977,0.01148,0.97209
7.741,-0.00977,0.01148,0.97209
7.751,-0.00928,0.01612,0.97307
7.761,-0.00928,0.01612,0.97307
7.771,-0.00928,0.01612,0.97307
7.785,-0.00928,0.01612,0.97307
7.791,-0.00928,0.01612,0.97307
7.804,-0.00928,0.01612,0.97307
7.810,-0.00928,0.01612,0.97307
7.829,-0.00953,0.01661,0.97771
7.831,-0.00953,0.01661,0.97771
7.841,-0.00953,0.01661,0.97771
7.855,-0.00953,0.01661,0.97771
7.863,-0.00953,0.01661,0.97771
7.871,-0.00953,0.01661,0.97771
7.886,-0.01075,0.00928,0.97454
7.891,-0.01075,0.00928,0.97454
7.901,-0.01075,0.00928,0.97454
7.912,-0.01075,0.00928,0.97454
7.940,-0.01075,0.00928,0.97454
7.945,-0.01075,0.00928,0.97454
7.949,-0.01075,0.00928,0.97454
7.953,-0.01295,0.01588,0.97527
7.966,-0.01295,0.01588,0.97527
7.972,-0.01295,0.01588,0.97527
7.986,-0.01295,0.01588,0.97527
7.991,-0.01295,0.01588,0.97527
8.022,-0.01295,0.01588,0.97527
8.025,-0.00928,0.01026,0.97527
8.029,-0.00928,0.01026,0.97527
8.032,-0.00928,0.01026,0.97527
8.050,-0.00928,0.01026,0.97527
8.052,-0.00928,0.01026,0.97527
8.060,-0.00928,0.01026,0.97527
8.070,-0.00928,0.01026,0.97527
8.084,-0.01002,0.01246,0.98260
8.090,-0.01002,0.01246,0.98260
8.100,-0.01002,0.01246,0.98260
8.110,-0.01002,0.01246,0.98260
8.120,-0.01002,0.01246,0.98260
8.131,-0.01002,0.01246,0.98260
8.140,-0.01002,0.01246,0.98260
8.151,-0.01099,0.01417,0.97698
8.161,-0.01099,0.01417,0.97698
8.170,-0.01099,0.01417,0.97698
8.189,-0.01099,0.01417,0.97698
8.191,-0.01099,0.01417,0.97698
8.201,-0.01099,0.01417,0.97698
8.211,-0.00831,0.01539,0.97063
8.226,-0.00831,0.01539,0.97063
8.231,-0.00831,0.01539,0.97063
8.251,-0.00831,0.01539,0.97063
8.254,-0.00831,0.01539,0.97063
8.264,-0.00831,0.01539,0.97063
8.271,-0.00831,0.01539,0.97063
8.283,-0.00880,0.01173,0.97161
8.291,-0.00880,0.01173,0.97161
8.302,-0.00880,0.01173,0.97161
8.311,-0.00880,0.01173,0.97161
8.345,-0.00880,0.01173,0.97161
8.350,-0.00880,0.01173,0.97161
8.354,-0.01002,0.01051,0.97796
8.360,-0.01002,0.01051,0.97796
8.368,-0.01002,0.01051,0.97796
8.369,-0.01002,0.01051,0.97796
8.379,-0.01002,0.01051,0.97796
8.390,-0.01002,0.01051,0.97796
8.401,-0.01002,0.01051,0.97796
8.410,-0.00880,0.01393,0.97356
8.420,-0.00880,0.01393,0.97356
8.434,-0.00880,0.01393,0.97356
8.440,-0.00880,0.01393,0.97356
8.451,-0.00880,0.01393,0.97356
8.461,-0.00880,0.01393,0.97356
8.472,-0.01026,0.01783,0.97283
8.484,-0.01026,0.01783,0.97283
8.491,-0.01026,0.01783,0.97283
8.505,-0.01026,0.01783,0.97283
8.511,-0.01026,0.01783,0.97283
8.520,-0.01026,0.01783,0.97283
8.540,-0.01026,0.01783,0.97283
8.544,-0.01002,0.01637,0.97356
8.563,-0.01002,0.01637,0.97356
8.566,-0.01002,0.01637,0.97356
8.569,-0.01002,0.01637,0.97356
8.580,-0.01002,0.01637,0.97356
8.590,-0.01002,0.01637,0.97356
8.599,-0.01246,0.01515,0.98016
8.611,-0.01246,0.01515,0.98016
8.634,-0.01246,0.01515,0.98016
8.637,-0.01246,0.01515,0.98016
8.640,-0.01246,0.01515,0.98016
8.652,-0.01246,0.01515,0.98016
8.662,-0.01246,0.01515,0.98016
8.671,-0.01246,0.01417,0.97112
8.689,-0.01246,0.01417,0.97112
8.692,-0.01246,0.01417,0.97112
8.704,-0.01246,0.01417,0.97112
8.713,-0.01246,0.01417,0.97112
8.720,-0.01246,0.01417,0.97112
8.749,-0.01051,0.01075,0.97674
8.751,-0.01051,0.01075,0.97674
8.755,-0.01051,0.01075,0.97674
8.761,-0.01051,0.01075,0.97674
8.772,-0.01051,0.01075,0.97674
8.786,-0.01051,0.01075,0.97674
8.791,-0.01051,0.01075,0.97674
8.801,-0.01026,0.01393,0.97038
8.814,-0.01026,0.01393,0.97038
8.844,-0.01026,0.01393,0.97038
8.850,-0.01026,0.01393,0.97038
8.855,-0.01026,0.01393,0.97038
8.859,-0.01026,0.01393,0.97038
8.865,-0.00928,0.01368,0.97918
8.884,-0.00928,0.01368,0.97918
8.889,-0.00928,0.01368,0.97918
8.890,-0.00928,0.01368,0.97918
8.899,-0.00928,0.01368,0.97918
8.910,-0.00928,0.01368,0.97918
8.920,-0.00928,0.01368,0.97918
8.933,-0.01270,0.01466,0.97429
8.940,-0.01270,0.01466,0.97429
8.949,-0.01270,0.01466,0.97429
8.959,-0.01270,0.01466,0.97429
8.971,-0.01270,0.01466,0.97429
8.985,-0.01270,0.01466,0.97429
8.990,-0.01270,0.01466,0.97429
9.009,-0.01148,0.01270,0.97552
9.011,-0.01148,0.01270,0.97552
9.025,-0.01148,0.01270,0.97552
9.030,-0.01148,0.01270,0.97552
9.049,-0.01148,0.01270,0.97552
9.050,-0.01148,0.01270,0.97552
9.061,-0.01441,0.01173,0.97454
9.071,-0.01441,0.01173,0.97454
9.079,-0.01441,0.01173,0.97454
9.090,-0.01441,0.01173,0.97454
9.100,-0.01441,0.01173,0.97454
9.110,-0.01441,0.01173,0.97454
9.120,-0.01441,0.01173,0.97454
9.132,-0.01099,0.01759,0.97552
9.141,-0.01099,0.01759,0.97552
9.150,-0.01099,0.01759,0.97552
9.161,-0.01099,0.01759,0.97552
9.172,-0.01099,0.01759,0.97552
9.185,-0.01099,0.01759,0.97552
9.190,-0.01222,0.01295,0.98333
9.204,-0.01222,0.01295,0.98333
9.210,-0.01222,0.01295,0.98333
9.221,-0.01222,0.01295,0.98333
9.247,-0.01222,0.01295,0.98333
9.250,-0.01222,0.01295,0.98333
9.255,-0.01222,0.01295,0.98333
9.262,-0.01051,0.01075,0.97234
9.271,-0.01051,0.01075,0.97234
9.285,-0.01051,0.01075,0.97234
9.290,-0.01051,0.01075,0.97234
9.304,-0.01051,0.01075,0.97234
9.311,-0.01051,0.01075,0.97234
9.324,-0.01319,0.01441,0.97307
9.349,-0.01319,0.01441,0.97307
9.351,-0.01319,0.01441,0.97307
9.355,-0.01319,0.01441,0.97307
9.361,-0.01319,0.01441,0.97307
9.373,-0.01319,0.01441,0.97307
9.384,-0.01319,0.01441,0.97307
9.391,-0.01051,0.01515,0.97429
9.400,-0.01051,0.01515,0.97429
9.411,-0.01051,0.01515,0.97429
9.429,-0.01051,0.01515,0.97429
9.441,-0.01051,0.01515,0.97429
9.443,-0.01051,0.01515,0.97429
9.455,-0.01246,0.01735,0.97478
9.461,-0.01246,0.01735,0.97478
9.471,-0.01246,0.01735,0.97478
9.490,-0.01246,0.01735,0.97478
9.493,-0.01246,0.01735,0.97478
9.504,-0.01246,0.01735,0.97478
9.511,-0.01246,0.01735,0.97478
9.521,-0.01564,0.00953,0.97258
9.545,-0.01564,0.00953,0.97258
9.547,-0.01564,0.00953,0.97258
9.550,-0.01564,0.00953,0.97258
9.560,-0.01564,0.00953,0.97258
9.572,-0.01564,0.00953,0.97258
9.584,-0.00660,0.01368,0.97625
9.590,-0.00660,0.01368,0.97625
9.604,-0.00660,0.01368,0.97625
9.612,-0.00660,0.01368,0.97625
9.622,-0.00660,0.01368,0.97625
9.661,-0.00660,0.01368,0.97625
9.665,-0.00660,0.01368,0.97625
9.668,-0.01270,0.01270,0.97600
9.672,-0.01270,0.01270,0.97600
9.675,-0.01270,0.01270,0.97600
9.690,-0.01270,0.01270,0.97600
9.696,-0.01270,0.01270,0.97600
9.714,-0.01270,0.01270,0.97600
9.718,-0.01270,0.01270,0.97600
9.721,-0.01441,0.01417,0.97014
9.736,-0.01441,0.01417,0.97014
9.741,-0.01441,0.01417,0.97014
9.774,-0.01441,0.01417,0.97014
9.777,-0.01441,0.01417,0.97014
9.785,-0.01441,0.01417,0.97014
9.789,-0.01148,0.01710,0.97503
9.792,-0.01148,0.01710,0.97503
9.801,-0.01148,0.01710,0.97503
9.814,-0.01148,0.01710,0.97503
9.823,-0.01148,0.01710,0.97503
9.854,-0.01148,0.01710,0.97503
9.856,-0.01148,0.01710,0.97503
9.857,-0.01783,0.01002,0.97845
9.858,-0.01783,0.01002,0.97845
9.870,-0.01783,0.01002,0.97845
9.883,-0.01783,0.01002,0.97845
9.890,-0.01783,0.01002,0.97845
9.899,-0.01783,0.01002,0.97845
9.910,-0.01319,0.01197,0.97649
9.920,-0.01319,0.01197,0.97649
9.945,-0.01319,0.01197,0.97649
9.948,-0.01319,0.01197,0.97649
9.951,-0.01319,0.01197,0.97649
9.962,-0.01319,0.01197,0.97649
9.971,-0.01319,0.01197,0.97649
9.985,-0.01344,0.01417,0.97820
9.991,-0.01344,0.01417,0.97820
10.011,-0.01344,0.01417,0.97820
10.014,-0.01344,0.01417,0.97820
10.024,-0.01344,0.01417,0.97820
10.042,-0.01344,0.01417,0.97820
10.048,-0.01466,0.01588,0.97845
10.054,-0.01466,0.01588,0.97845
10.090,-0.01466,0.01588,0.97845
10.105,-0.01466,0.01588,0.97845
10.110,-0.01466,0.01588,0.97845
10.120,-0.01466,0.01588,0.97845
10.131,-0.01466,0.01588,0.97845
10.132,-0.01099,0.01099,0.98284
10.133,-0.01099,0.01099,0.98284
10.135,-0.01099,0.01099,0.98284
10.139,-0.01099,0.01099,0.98284
10.153,-0.01099,0.01099,0.98284
10.161,-0.01099,0.01099,0.98284
10.170,-0.01002,0.01564,0.97723
10.180,-0.01002,0.01564,0.97723
10.190,-0.01002,0.01564,0.97723
10.200,-0.01002,0.01564,0.97723
10.212,-0.01002,0.01564,0.97723
10.225,-0.01002,0.01564,0.97723
10.238,-0.01002,0.01564,0.97723
10.241,-0.00977,0.01124,0.97845
10.260,-0.00977,0.01124,0.97845
10.263,-0.00977,0.01124,0.97845
10.284,-0.00977,0.01124,0.97845
10.287,-0.00977,0.01124,0.97845
10.290,-0.00977,0.01124,0.97845
10.307,-0.01368,0.01270,0.97625
10.313,-0.01368,0.01270,0.97625
10.321,-0.01368,0.01270,0.97625
10.350,-0.01368,0.01270,0.97625
10.353,-0.01368,0.01270,0.97625
10.355,-0.01368,0.01270,0.97625
10.374,-0.01368,0.01270,0.97625
10.378,-0.00928,0.01270,0.97552
10.381,-0.00928,0.01270,0.97552
10.391,-0.00928,0.01270,0.97552
10.400,-0.00928,0.01270,0.97552
10.413,-0.00928,0.01270,0.97552
10.421,-0.00928,0.01270,0.97552
10.452,-0.00733,0.01099,0.97796
10.458,-0.00733,0.01099,0.97796
10.463,-0.00733,0.01099,0.97796
10.465,-0.00733,0.01099,0.97796
10.471,-0.00733,0.01099,0.97796
10.485,-0.00733,0.01099,0.97796
10.491,-0.00733,0.01099,0.97796
10.503,-0.01173,0.01710,0.97380
10.511,-0.01173,0.01710,0.97380
10.521,-0.01173,0.01710,0.97380
10.549,-0.01173,0.01710,0.97380
10.553,-0.01173,0.01710,0.97380
10.560,-0.01173,0.01710,0.97380
10.564,-0.01173,0.01710,0.97380
10.571,-0.01393,0.01148,0.97674
10.585,-0.01393,0.01148,0.97674
10.591,-0.01393,0.01148,0.97674
10.601,-0.01393,0.01148,0.97674
10.613,-0.01393,0.01148,0.97674
10.621,-0.01393,0.01148,0.97674
10.653,-0.01148,0.00953,0.97405
10.657,-0.01148,0.00953,0.97405
10.661,-0.01148,0.00953,0.97405
10.665,-0.01148,0.00953,0.97405
10.676,-0.01148,0.00953,0.97405
10.681,-0.01148,0.00953,0.97405
10.692,-0.01148,0.00953,0.97405
10.701,-0.01417,0.01295,0.98211
10.716,-0.01417,0.01295,0.98211
10.721,-0.01417,0.01295,0.98211
10.753,-0.01417,0.01295,0.98211
10.756,-0.01417,0.01295,0.98211
10.759,-0.01417,0.01295,0.98211
10.763,-0.01075,0.01466,0.97552
10.789,-0.01075,0.01466,0.97552
10.797,-0.01075,0.01466,0.97552
10.801,-0.01075,0.01466,0.97552
10.806,-0.01075,0.01466,0.97552
10.813,-0.01075,0.01466,0.97552
10.820,-0.01075,0.01466,0.97552
10.831,-0.00733,0.01148,0.97625
10.840,-0.00733,0.01148,0.97625
10.863,-0.00733,0.01148,0.97625
10.866,-0.00733,0.01148,0.97625
10.870,-0.00733,0.01148,0.97625
10.886,-0.00733,0.01148,0.97625
10.889,-0.01197,0.00953,0.97234
10.899,-0.01197,0.00953,0.97234
10.910,-0.01197,0.00953,0.97234
10.919,-0.01197,0.00953,0.97234
10.950,-0.01197,0.00953,0.97234
10.952,-0.01197,0.00953,0.97234
10.955,-0.01197,0.00953,0.97234
10.961,-0.01319,0.01295,0.97894
10.970,-0.01319,0.01295,0.97894
10.984,-0.01319,0.01295,0.97894
10.991,-0.01319,0.01295,0.97894
11.010,-0.01319,0.01295,0.97894
11.014,-0.01319,0.01295,0.97894
11.020,-0.00611,0.01222,0.97625
11.045,-0.00611,0.01222,0.97625
11.047,-0.00611,0.01222,0.97625
11.065,-0.00611,0.01222,0.97625
11.068,-0.00611,0.01222,0.97625
11.071,-0.00611,0.01222,0.97625
11.080,-0.00611,0.01222,0.97625
11.092,-0.01295,0.01759,0.97503
11.105,-0.01295,0.01759,0.97503
11.110,-0.01295,0.01759,0.97503
11.120,-0.01295,0.01759,0.97503
11.147,-0.01295,0.01759,0.97503
11.150,-0.01295,0.01759,0.97503
11.152,-0.01148,0.01173,0.97185
11.160,-0.01148,0.01173,0.97185
11.172,-0.01148,0.01173,0.97185
11.181,-0.01148,0.01173,0.97185
11.191,-0.01148,0.01173,0.97185
11.205,-0.01148,0.01173,0.97185
11.211,-0.01148,0.01173,0.97185
11.221,-0.01612,0.01148,0.97258
11.248,-0.01612,0.01148,0.97258
11.251,-0.01612,0.01148,0.97258
11.254,-0.01612,0.01148,0.97258
11.261,-0.01612,0.01148,0.97258
11.274,-0.01612,0.01148,0.97258
11.285,-0.00953,0.01564,0.97283
11.292,-0.00953,0.01564,0.97283
11.310,-0.00953,0.01564,0.97283
11.314,-0.00953,0.01564,0.97283
11.326,-0.00953,0.01564,0.97283
11.332,-0.00953,0.01564,0.97283
11.342,-0.00953,0.01564,0.97283
11.383,-0.01026,0.01417,0.97723
11.388,-0.01026,0.01417,0.97723
11.396,-0.01026,0.01417,0.97723
11.400,-0.01026,0.01417,0.97723
11.403,-0.01026,0.01417,0.97723
11.406,-0.01026,0.01417,0.97723
11.415,-0.01026,0.01417,0.97723
11.420,-0.01173,0.01490,0.97649
11.436,-0.01173,0.01490,0.97649
11.441,-0.01173,0.01490,0.97649
11.451,-0.01173,0.01490,0.97649
11.462,-0.01173,0.01490,0.97649
11.490,-0.01173,0.01490,0.97649
11.496,-0.01246,0.01246,0.97112
11.500,-0.01246,0.01246,0.97112
11.504,-0.01246,0.01246,0.97112
11.532,-0.01246,0.01246,0.97112
11.538,-0.01246,0.01246,0.97112
11.541,-0.01246,0.01246,0.97112
11.546,-0.01246,0.01246,0.97112
11.558,-0.01148,0.01319,0.97527
11.563,-0.01148,0.01319,0.97527
11.600,-0.01148,0.01319,0.97527
11.605,-0.01148,0.01319,0.97527
11.607,-0.01148,0.01319,0.97527
11.608,-0.01148,0.01319,0.97527
11.609,-0.01026,0.01099,0.97478
11.619,-0.01026,0.01099,0.97478
11.635,-0.01026,0.01099,0.97478
11.639,-0.01026,0.01099,0.97478
11.649,-0.01026,0.01099,0.97478
11.660,-0.01026,0.01099,0.97478
11.670,-0.01026,0.01099,0.97478
11.681,-0.01270,0.01417,0.97845
11.690,-0.01270,0.01417,0.97845
11.701,-0.01270,0.01417,0.97845
11.712,-0.01270,0.01417,0.97845
11.720,-0.01270,0.01417,0.97845
11.749,-0.01270,0.01417,0.97845
11.751,-0.00855,0.01344,0.98113
11.754,-0.00855,0.01344,0.98113
11.760,-0.00855,0.01344,0.98113
11.773,-0.00855,0.01344,0.98113
11.788,-0.00855,0.01344,0.98113
11.791,-0.00855,0.01344,0.98113
11.802,-0.00855,0.01344,0.98113
11.815,-0.01075,0.01832,0.97942
11.832,-0.01075,0.01832,0.97942
11.835,-0.01075,0.01832,0.97942
11.842,-0.01075,0.01832,0.97942
11.851,-0.01075,0.01832,0.97942
11.862,-0.01075,0.01832,0.97942
11.888,-0.01124,0.01686,0.97380
11.889,-0.01124,0.01686,0.97380
11.892,-0.01124,0.01686,0.97380
11.900,-0.01124,0.01686,0.97380
11.910,-0.01124,0.01686,0.97380
11.920,-0.01124,0.01686,0.97380
11.935,-0.01124,0.01686,0.97380
11.940,-0.00806,0.01661,0.97454
11.955,-0.00806,0.01661,0.97454
11.961,-0.00806,0.01661,0.97454
11.984,-0.00806,0.01661,0.97454
11.995,-0.00806,0.01661,0.97454
11.997,-0.00806,0.01661,0.97454
12.040,-0.01026,0.01417,0.97014
12.045,-0.01026,0.01417,0.97014
12.048,-0.01026,0.01417,0.97014
12.049,-0.01026,0.01417,0.97014
12.052,-0.01026,0.01417,0.97014
12.053,-0.01026,0.01417,0.97014
12.067,-0.01026,0.01417,0.97014
12.070,-0.01148,0.01295,0.97674
12.084,-0.01148,0.01295,0.97674
12.090,-0.01148,0.01295,0.97674
12.103,-0.01148,0.01295,0.97674
12.109,-0.01148,0.01295,0.97674
12.120,-0.01148,0.01295,0.97674
12.135,-0.01686,0.01612,0.97698
12.141,-0.01686,0.01612,0.97698
12.152,-0.01686,0.01612,0.97698
12.161,-0.01686,0.01612,0.97698
12.182,-0.01686,0.01612,0.97698
12.185,-0.01686,0.01612,0.97698
12.190,-0.01686,0.01612,0.97698
12.203,-0.01490,0.01588,0.97967
12.211,-0.01490,0.01588,0.97967
12.220,-0.01490,0.01588,0.97967
12.235,-0.01490,0.01588,0.97967
12.240,-0.01490,0.01588,0.97967
12.254,-0.01490,0.01588,0.97967
12.263,-0.01490,0.01588,0.97967
12.290,-0.01417,0.01539,0.97796
12.291,-0.01417,0.01539,0.97796
12.292,-0.01417,0.01539,0.97796
12.304,-0.01417,0.01539,0.97796
12.309,-0.01417,0.01539,0.97796
12.320,-0.01417,0.01539,0.97796
12.330,-0.01222,0.01124,0.97380
12.340,-0.01222,0.01124,0.97380
12.350,-0.01222,0.01124,0.97380
12.360,-0.01222,0.01124,0.97380
12.381,-0.01222,0.01124,0.97380
12.383,-0.01222,0.01124,0.97380
12.389,-0.01222,0.01124,0.97380
12.400,-0.00977,0.01588,0.97356
12.411,-0.00977,0.01588,0.97356
12.421,-0.00977,0.01588,0.97356
12.434,-0.00977,0.01588,0.97356
12.440,-0.00977,0.01588,0.97356
12.454,-0.00977,0.01588,0.97356
12.463,-0.01222,0.00904,0.96843
12.491,-0.01222,0.00904,0.96843
12.492,-0.01222,0.00904,0.96843
12.494,-0.01222,0.00904,0.96843
12.503,-0.01222,0.00904,0.96843
12.511,-0.01222,0.00904,0.96843
12.520,-0.01222,0.00904,0.96843
12.534,-0.01099,0.01466,0.96574
12.540,-0.01099,0.01466,0.96574
12.554,-0.01099,0.01466,0.96574
12.562,-0.01099,0.01466,0.96574
12.583,-0.01099,0.01466,0.96574
12.586,-0.01099,0.01466,0.96574
12.590,-0.00953,0.01222,0.97087
12.601,-0.00953,0.01222,0.97087
12.611,-0.00953,0.01222,0.97087
12.621,-0.00953,0.01222,0.97087
12.635,-0.00953,0.01222,0.97087
12.640,-0.00953,0.01222,0.97087
12.656,-0.00953,0.01222,0.97087
12.660,-0.01270,0.01319,0.97161
12.692,-0.01270,0.01319,0.97161
12.697,-0.01270,0.01319,0.97161
12.702,-0.01270,0.01319,0.97161
12.712,-0.01270,0.01319,0.97161
12.715,-0.01270,0.01319,0.97161
12.727,-0.01002,0.01490,0.96990
12.731,-0.01002,0.01490,0.96990
12.742,-0.01002,0.01490,0.96990
12.778,-0.01002,0.01490,0.96990
12.786,-0.01002,0.01490,0.96990
12.790,-0.01002,0.01490,0.96990
12.797,-0.01002,0.01490,0.96990
12.801,-0.00977,0.01368,0.97894
12.806,-0.00977,0.01368,0.97894
12.821,-0.00977,0.01368,0.97894
12.826,-0.00977,0.01368,0.97894
12.832,-0.00977,0.01368,0.97894
12.847,-0.00977,0.01368,0.97894
12.849,-0.00928,0.01124,0.97796
12.861,-0.00928,0.01124,0.97796
12.869,-0.00928,0.01124,0.97796
12.888,-0.00928,0.01124,0.97796
12.890,-0.00928,0.01124,0.97796
12.900,-0.00928,0.01124,0.97796
12.910,-0.00928,0.01124,0.97796
12.920,-0.01539,0.01246,0.97552
12.933,-0.01539,0.01246,0.97552
12.940,-0.01539,0.01246,0.97552
12.951,-0.01539,0.01246,0.97552
12.961,-0.01539,0.01246,0.97552
12.982,-0.01539,0.01246,0.97552
12.993,-0.01539,0.01246,0.97552
12.995,-0.01099,0.01515,0.97185
13.013,-0.01099,0.01515,0.97185
13.014,-0.01099,0.01515,0.97185
13.020,-0.01099,0.01515,0.97185
13.035,-0.01099,0.01515,0.97185
13.041,-0.01099,0.01515,0.97185
13.056,-0.01222,0.01319,0.97552
13.060,-0.01222,0.01319,0.97552
13.080,-0.01222,0.01319,0.97552
13.084,-0.01222,0.01319,0.97552
13.091,-0.01222,0.01319,0.97552
13.101,-0.01222,0.01319,0.97552
13.113,-0.01222,0.01319,0.97552
13.124,-0.00562,0.01393,0.97894
13.134,-0.00562,0.01393,0.97894
13.140,-0.00562,0.01393,0.97894
13.155,-0.00562,0.01393,0.97894
13.161,-0.00562,0.01393,0.97894
13.196,-0.00562,0.01393,0.97894
13.200,-0.00977,0.01026,0.97454
13.204,-0.00977,0.01026,0.97454
13.208,-0.00977,0.01026,0.97454
13.213,-0.00977,0.01026,0.97454
13.234,-0.00977,0.01026,0.97454
13.239,-0.00977,0.01026,0.97454
13.243,-0.00977,0.01026,0.97454
13.253,-0.01319,0.01099,0.97625
13.261,-0.01319,0.01099,0.97625
13.269,-0.01319,0.01099,0.97625
13.289,-0.01319,0.01099,0.97625
13.290,-0.01319,0.01099,0.97625
13.300,-0.01319,0.01099,0.97625
13.310,-0.01539,0.01441,0.97503
13.319,-0.01539,0.01441,0.97503
13.330,-0.01539,0.01441,0.97503
13.340,-0.01539,0.01441,0.97503
13.350,-0.01539,0.01441,0.97503
13.360,-0.01539,0.01441,0.97503
13.370,-0.01539,0.01441,0.97503
13.390,-0.01197,0.01393,0.97307
13.391,-0.01197,0.01393,0.97307
13.400,-0.01197,0.01393,0.97307
13.414,-0.01197,0.01393,0.97307
13.420,-0.01197,0.01393,0.97307
13.434,-0.01197,0.01393,0.97307
13.440,-0.01393,0.01564,0.97234
13.454,-0.01393,0.01564,0.97234
13.461,-0.01393,0.01564,0.97234
13.470,-0.01393,0.01564,0.97234
13.495,-0.01393,0.01564,0.97234
13.498,-0.01393,0.01564,0.97234
13.500,-0.01393,0.01564,0.97234
13.511,-0.00880,0.01075,0.97136
13.522,-0.00880,0.01075,0.97136
13.535,-0.00880,0.01075,0.97136
13.541,-0.00880,0.01075,0.97136
13.555,-0.00880,0.01075,0.97136
13.561,-0.00880,0.01075,0.97136
13.574,-0.01148,0.01393,0.97307
13.606,-0.01148,0.01393,0.97307
13.610,-0.01148,0.01393,0.97307
13.611,-0.01148,0.01393,0.97307
13.612,-0.01148,0.01393,0.97307
13.619,-0.01148,0.01393,0.97307
13.634,-0.01148,0.01393,0.97307
13.640,-0.01002,0.01002,0.97820
13.650,-0.01002,0.01002,0.97820
13.661,-0.01002,0.01002,0.97820
13.679,-0.01002,0.01002,0.97820
13.683,-0.01002,0.01002,0.97820
13.690,-0.01002,0.01002,0.97820
13.701,-0.01051,0.01270,0.97161
13.711,-0.01051,0.01270,0.97161
13.725,-0.01051,0.01270,0.97161
13.739,-0.01051,0.01270,0.97161
13.742,-0.01051,0.01270,0.97161
13.754,-0.01051,0.01270,0.97161
13.764,-0.01051,0.01270,0.97161
13.781,-0.01344,0.01612,0.97234
13.787,-0.01344,0.01612,0.97234
13.791,-0.01344,0.01612,0.97234
13.826,-0.01344,0.01612,0.97234
13.832,-0.01344,0.01612,0.97234
13.837,-0.01344,0.01612,0.97234
13.841,-0.01368,0.01808,0.97478
13.846,-0.01368,0.01808,0.97478
13.856,-0.01368,0.01808,0.97478
13.859,-0.01368,0.01808,0.97478
13.869,-0.01368,0.01808,0.97478
13.888,-0.01368,0.01808,0.97478
13.890,-0.01368,0.01808,0.97478
13.900,-0.00953,0.01515,0.97625
13.910,-0.00953,0.01515,0.97625
13.920,-0.00953,0.01515,0.97625
13.934,-0.00953,0.01515,0.97625
13.940,-0.00953,0.01515,0.97625
13.950,-0.00953,0.01515,0.97625
13.961,-0.00953,0.01515,0.97625
